transaction_id,event_ts,customer_id,Amount,channel,merchant_category,country,priority_band,alert_priority_score,fraud_probability,anomaly_score,rule_hits,risk_summary,Class
TXN-0230479,2025-01-02 16:39:04,CUST-11702,94.82,mobile_app,grocery,Germany,high,75.45,0.9998845,0.5276162395391918,0,very high model fraud probability,1
TXN-0192688,2025-01-02 12:03:28,CUST-05930,276.17,e_commerce,digital_goods,Netherlands,high,75.34,0.99893147,0.28404637775769587,1,very high model fraud probability; Cross-border transaction on elevated merchant/device risk,1
TXN-0102442,2025-01-01 18:56:47,CUST-09272,1.0,card_present,cash_withdrawal,Poland,high,75.24,0.9999875,0.8119052198904512,1,very high model fraud probability; unusual anomaly pattern; Customer has prior chargeback history,1
TXN-0150648,2025-01-02 02:03:44,CUST-00640,8.54,atm,digital_goods,Spain,high,75.16,0.9999434,0.7630187484497744,0,very high model fraud probability; unusual anomaly pattern,1
TXN-0243749,2025-01-02 18:14:18,CUST-01692,1.0,card_present,electronics,Turkey,high,75.14,0.9999932,0.6817633265236142,2,very high model fraud probability; Cross-border transaction on elevated merchant/device risk; Customer has prior chargeback history,1
TXN-0102444,2025-01-01 18:56:47,CUST-11451,1.0,e_commerce,digital_goods,Netherlands,high,75.11,0.99998903,0.8053274417413441,1,very high model fraud probability; unusual anomaly pattern; Customer has prior chargeback history,1
TXN-0100624,2025-01-01 18:46:11,CUST-08526,549.06,mobile_app,retail,Belgium,high,75.03,0.99794155,0.3223060680062003,0,very high model fraud probability,1
TXN-0088256,2025-01-01 17:14:19,CUST-10873,6.62,e_commerce,electronics,UAE,high,75.02,0.9999862,0.5305310812538568,2,very high model fraud probability; Cross-border transaction on elevated merchant/device risk; Customer has prior chargeback history,1
TXN-0249829,2025-01-02 18:56:39,CUST-01856,6.74,e_commerce,digital_goods,Italy,high,75.01,0.9999695,0.653591147191961,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0008618,2025-01-01 03:13:55,CUST-06362,1.0,e_commerce,retail,Netherlands,high,75.0,0.9999336,0.6749940031786233,2,very high model fraud probability; Cross-border transaction on elevated merchant/device risk; Customer has prior chargeback history,1
TXN-0076613,2025-01-01 15:44:10,CUST-02369,7.52,e_commerce,digital_goods,Poland,high,74.96,0.99998844,0.6403214288782971,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0154677,2025-01-02 04:29:02,CUST-01615,2.28,card_present,cash_withdrawal,Netherlands,high,74.96,0.9999907,0.7439017485178765,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0102446,2025-01-01 18:56:47,CUST-09531,1.0,e_commerce,retail,Poland,high,74.93,0.9999658,0.7965773367890859,1,very high model fraud probability; unusual anomaly pattern; Customer has prior chargeback history,1
TXN-0077099,2025-01-01 15:48:07,CUST-02690,5.0,mobile_app,digital_goods,Poland,high,74.77,0.9999926,0.5438058294118528,2,very high model fraud probability; Cross-border transaction on elevated merchant/device risk; Customer has prior chargeback history,1
TXN-0154669,2025-01-02 04:28:00,CUST-05789,0.0,e_commerce,electronics,Belgium,high,74.75,0.999987,0.7374711829552354,2,very high model fraud probability; Customer has prior chargeback history; Night-time digital purchase with elevated device risk,1
TXN-0008314,2025-01-01 03:04:52,CUST-05040,1.0,mobile_app,digital_goods,Netherlands,high,74.71,0.9999342,0.6604870488282291,2,very high model fraud probability; Customer has prior chargeback history; Night-time digital purchase with elevated device risk,1
TXN-0016415,2025-01-01 07:43:04,CUST-08029,23.36,mobile_app,grocery,Netherlands,high,74.64,0.99988353,0.5104528087638441,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0042474,2025-01-01 11:25:16,CUST-06251,3.79,e_commerce,electronics,Germany,high,74.63,0.9999856,0.6866369254847382,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0241446,2025-01-02 17:57:09,CUST-02911,10.7,e_commerce,cash_withdrawal,Germany,high,74.56,0.9999844,0.5857901936148378,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0050215,2025-01-01 12:19:53,CUST-01524,1.0,e_commerce,digital_goods,France,high,74.39,0.9999945,0.6441068761126645,2,very high model fraud probability; Cross-border transaction on elevated merchant/device risk; Customer has prior chargeback history,1
TXN-0149146,2025-01-02 01:11:16,CUST-01522,6.99,e_commerce,grocery,France,high,74.38,0.9991406,0.6208620715530948,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0008843,2025-01-01 03:21:33,CUST-02693,0.0,e_commerce,electronics,Netherlands,high,74.38,0.99998975,0.7192576340975271,2,very high model fraud probability; Customer has prior chargeback history; Night-time digital purchase with elevated device risk,1
TXN-0247997,2025-01-02 18:42:41,CUST-10217,51.37,e_commerce,electronics,Belgium,high,74.37,0.99995935,0.41362527079326095,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0042945,2025-01-01 11:28:28,CUST-09751,0.76,card_present,grocery,Poland,high,74.27,0.9999292,0.7775425626926536,1,very high model fraud probability; unusual anomaly pattern; Customer has prior chargeback history,1
TXN-0152021,2025-01-02 02:51:57,CUST-05517,1.0,e_commerce,travel,Italy,high,74.25,0.99935144,0.7641535356390401,1,very high model fraud probability; unusual anomaly pattern; Night-time digital purchase with elevated device risk,1
TXN-0163150,2025-01-02 08:08:11,CUST-09672,17.06,mobile_app,bill_pay,Spain,high,74.12,0.9994804,0.5182517642900034,1,very high model fraud probability; Rapid repeat transaction pattern,1
TXN-0006883,2025-01-01 02:26:48,CUST-03561,1.1,atm,digital_goods,Singapore,high,74.04,0.9999906,0.7465532610574281,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0006474,2025-01-01 02:09:00,CUST-09584,1.0,e_commerce,digital_goods,UAE,high,74.03,0.9999782,0.6262857719698428,2,very high model fraud probability; Cross-border transaction on elevated merchant/device risk; Night-time digital purchase with elevated device risk,1
TXN-0091672,2025-01-01 17:39:38,CUST-10391,290.18,card_present,electronics,Germany,high,73.98,0.9982521,0.2125252511604494,1,very high model fraud probability; Large amount versus customer baseline,1
TXN-0077683,2025-01-01 15:52:43,CUST-09885,1.0,e_commerce,digital_goods,Turkey,high,73.88,0.99997866,0.7436570112630304,1,very high model fraud probability; Cross-border transaction on elevated merchant/device risk,1
TXN-0006735,2025-01-01 02:20:51,CUST-00141,1.0,mobile_app,grocery,Spain,high,73.83,0.99996257,0.7415361499286802,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0044270,2025-01-01 11:37:50,CUST-08811,1.0,atm,electronics,Netherlands,high,73.82,0.99998665,0.7405797298455058,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0006447,2025-01-01 02:07:52,CUST-02398,1.0,mobile_app,grocery,Portugal,high,73.81,0.99996316,0.7402742371433516,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0027750,2025-01-01 09:38:07,CUST-04438,19.02,e_commerce,digital_goods,Portugal,high,73.79,0.9998982,0.6146408711144234,0,very high model fraud probability,1
TXN-0010898,2025-01-01 05:11:30,CUST-03565,1.0,e_commerce,grocery,UAE,high,73.75,0.999882,0.8625335046947423,0,very high model fraud probability; unusual anomaly pattern,1
TXN-0112840,2025-01-01 20:13:44,CUST-09755,45.03,e_commerce,electronics,France,high,73.73,0.99886835,0.2737312080386082,2,very high model fraud probability; Cross-border transaction on elevated merchant/device risk; Customer has prior chargeback history,1
TXN-0223571,2025-01-02 15:50:34,CUST-03479,1.0,e_commerce,cash_withdrawal,Netherlands,high,73.7,0.99998915,0.6098536644789639,2,very high model fraud probability; Cross-border transaction on elevated merchant/device risk; Customer has prior chargeback history,1
TXN-0079539,2025-01-01 16:07:47,CUST-01061,1.0,e_commerce,travel,Romania,high,73.61,0.999895,0.605503244320352,2,very high model fraud probability; Cross-border transaction on elevated merchant/device risk; Customer has prior chargeback history,1
TXN-0252126,2025-01-02 19:14:22,CUST-08103,0.77,atm,travel,Germany,high,73.59,0.99995446,0.6177104417864647,2,very high model fraud probability; Rapid repeat transaction pattern; Customer has prior chargeback history,1
TXN-0033276,2025-01-01 10:19:27,CUST-03099,12.31,e_commerce,electronics,Belgium,high,73.56,0.999519,0.6482233252813072,0,very high model fraud probability,1
TXN-0006332,2025-01-01 02:05:26,CUST-09784,1.0,e_commerce,grocery,France,high,73.5,0.99998224,0.7249984408420993,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0011711,2025-01-01 05:33:31,CUST-08436,1.0,e_commerce,cash_withdrawal,Italy,high,73.45,0.9999819,0.8470793140284463,0,very high model fraud probability; unusual anomaly pattern,1
TXN-0255403,2025-01-02 19:40:07,CUST-10699,4.97,mobile_app,digital_goods,Germany,high,73.42,0.9999281,0.6020715492985677,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0009488,2025-01-01 03:54:33,CUST-10699,1.0,card_present,grocery,Poland,high,73.35,0.9998374,0.8427920411631291,0,very high model fraud probability; unusual anomaly pattern,1
TXN-0198870,2025-01-02 12:51:28,CUST-00291,1.0,e_commerce,digital_goods,Italy,high,73.35,0.9998084,0.5927473187610941,2,very high model fraud probability; Cross-border transaction on elevated merchant/device risk; Customer has prior chargeback history,1
TXN-0006334,2025-01-01 02:05:35,CUST-06285,1.0,e_commerce,electronics,Belgium,high,73.32,0.9999678,0.7157395507433422,1,very high model fraud probability; Night-time digital purchase with elevated device risk,1
TXN-0073787,2025-01-01 15:21:19,CUST-05428,1.0,mobile_app,travel,Singapore,high,73.29,0.9999839,0.7142209564036076,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0157869,2025-01-02 06:42:27,CUST-04069,0.76,e_commerce,grocery,Portugal,high,73.24,0.999992,0.7257537083123826,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0213094,2025-01-02 14:38:27,CUST-07802,22.47,e_commerce,retail,Italy,high,73.08,0.99852425,0.44034463355936165,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0251869,2025-01-02 19:12:15,CUST-07156,3.9,atm,digital_goods,Romania,high,73.04,0.9999838,0.6047391811505987,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0244334,2025-01-02 18:18:27,CUST-05046,1.0,e_commerce,retail,Germany,high,72.89,0.9999765,0.6941250940148554,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0243392,2025-01-02 18:11:56,CUST-03566,0.01,e_commerce,grocery,Portugal,high,72.88,0.99998426,0.7677380263862252,1,very high model fraud probability; unusual anomaly pattern; Customer has prior chargeback history,1
TXN-0088898,2025-01-01 17:19:01,CUST-10210,1.1,e_commerce,electronics,Spain,high,72.82,0.99997795,0.6856998244960567,1,very high model fraud probability; Cross-border transaction on elevated merchant/device risk,1
TXN-0048096,2025-01-01 12:04:54,CUST-07815,24.9,e_commerce,retail,Italy,high,72.81,0.9998685,0.4123823449795141,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0261057,2025-01-02 20:24:04,CUST-02054,45.51,e_commerce,retail,Belgium,high,72.78,0.99805117,0.35238595923423255,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0238222,2025-01-02 17:33:02,CUST-09821,1.1,e_commerce,bill_pay,Spain,high,72.73,0.9999896,0.6808155349946675,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0082400,2025-01-01 16:29:45,CUST-01647,18.98,mobile_app,digital_goods,Italy,high,72.66,0.99964845,0.5587617207363166,0,very high model fraud probability,1
TXN-0234633,2025-01-02 17:07:33,CUST-11087,1.59,mobile_app,digital_goods,UAE,high,72.63,0.9999343,0.5284986841351488,2,very high model fraud probability; Cross-border transaction on elevated merchant/device risk; Customer has prior chargeback history,1
TXN-0046913,2025-01-01 11:56:25,CUST-09947,1.0,e_commerce,digital_goods,Germany,high,72.59,0.99998856,0.6794339547684913,1,very high model fraud probability; Cross-border transaction on elevated merchant/device risk,1
TXN-0238368,2025-01-02 17:34:00,CUST-03924,2.0,atm,digital_goods,Italy,high,72.54,0.9999654,0.6328957771203453,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0102441,2025-01-01 18:56:47,CUST-03401,1.0,card_present,digital_goods,Singapore,high,72.54,0.9999672,0.8016408974967036,0,very high model fraud probability; unusual anomaly pattern,1
TXN-0243846,2025-01-02 18:14:58,CUST-01947,1.0,e_commerce,digital_goods,Belgium,high,72.44,0.99998593,0.671922874309819,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0213118,2025-01-02 14:38:37,CUST-02270,8.3,e_commerce,digital_goods,Italy,high,72.41,0.99992883,0.6288110111273406,0,very high model fraud probability,1
TXN-0153886,2025-01-02 03:55:01,CUST-07758,0.76,e_commerce,retail,Romania,high,72.38,0.99994516,0.6829439375621202,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0261473,2025-01-02 20:27:14,CUST-08103,4.9,mobile_app,digital_goods,Germany,high,72.37,0.9997949,0.5511781862299518,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0006900,2025-01-01 02:27:58,CUST-00297,1.0,atm,cash_withdrawal,Poland,high,72.37,0.9999659,0.6682417945482318,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0074497,2025-01-01 15:26:54,CUST-00655,0.83,card_present,retail,Germany,high,72.26,0.9999702,0.6725494307200517,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0149588,2025-01-02 01:25:24,CUST-04050,1.0,e_commerce,digital_goods,Belgium,high,72.25,0.9993575,0.5391805846381773,2,very high model fraud probability; Customer has prior chargeback history; Night-time digital purchase with elevated device risk,1
TXN-0043624,2025-01-01 11:33:02,CUST-09609,39.45,e_commerce,electronics,Belgium,high,72.24,0.9998487,0.46052685252276016,0,very high model fraud probability,1
TXN-0006337,2025-01-01 02:05:43,CUST-00631,1.0,e_commerce,electronics,Germany,high,72.23,0.99982387,0.6616360952361477,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0124039,2025-01-01 21:25:54,CUST-01083,129.0,card_present,digital_goods,Poland,high,72.19,0.9987914,0.20942836495524866,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0263875,2025-01-02 20:45:54,CUST-04689,0.38,atm,cash_withdrawal,Italy,high,72.19,0.9998878,0.6999414698610632,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0030443,2025-01-01 09:58:46,CUST-08429,4.56,e_commerce,cash_withdrawal,Italy,high,72.13,0.9998241,0.6706410982893575,0,very high model fraud probability,1
TXN-0147549,2025-01-02 00:37:52,CUST-05782,1.18,mobile_app,electronics,Romania,high,72.07,0.99989057,0.769081176362927,0,very high model fraud probability; unusual anomaly pattern,1
TXN-0143334,2025-01-01 23:41:25,CUST-00331,0.0,e_commerce,digital_goods,Germany,high,72.04,0.9999896,0.727257789750421,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0053794,2025-01-01 12:49:09,CUST-11924,1.0,mobile_app,retail,Italy,high,72.0,0.9999554,0.5249942717289745,2,very high model fraud probability; Rapid repeat transaction pattern; Customer has prior chargeback history,1
TXN-0044558,2025-01-01 11:39:51,CUST-00143,1.0,e_commerce,grocery,Poland,high,71.91,0.99998915,0.6452897073845014,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0177196,2025-01-02 10:11:18,CUST-06913,11.0,atm,electronics,Poland,high,71.9,0.99994075,0.45035896179609053,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0143337,2025-01-01 23:41:25,CUST-03438,0.0,e_commerce,retail,Belgium,high,71.87,0.99995923,0.7184391484550882,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0027629,2025-01-01 09:37:14,CUST-04556,18.96,e_commerce,digital_goods,France,high,71.85,0.99992883,0.5176459061375139,0,very high model fraud probability,1
TXN-0235636,2025-01-02 17:14:36,CUST-09983,0.76,e_commerce,digital_goods,Netherlands,high,71.8,0.99992204,0.6540070492621799,1,very high model fraud probability; Cross-border transaction on elevated merchant/device risk,1
TXN-0156989,2025-01-02 06:21:37,CUST-03641,0.0,mobile_app,travel,Germany,high,71.77,0.999985,0.5886667827554546,2,very high model fraud probability; Cross-border transaction on elevated merchant/device risk; Customer has prior chargeback history,1
TXN-0052520,2025-01-01 12:38:21,CUST-07607,105.99,mobile_app,digital_goods,Belgium,high,71.76,0.99890447,0.20887081561649998,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0140785,2025-01-01 23:18:54,CUST-11421,1.0,e_commerce,travel,Italy,high,71.72,0.9999932,0.635925646625334,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0235616,2025-01-02 17:14:28,CUST-09722,0.76,e_commerce,digital_goods,France,high,71.67,0.99997365,0.6471258467436014,1,very high model fraud probability; Cross-border transaction on elevated merchant/device risk,1
TXN-0006720,2025-01-01 02:20:15,CUST-07230,1.0,mobile_app,bill_pay,Singapore,high,71.64,0.9995956,0.7580104286599814,0,very high model fraud probability; unusual anomaly pattern,1
TXN-0143729,2025-01-01 23:46:13,CUST-01194,1.0,mobile_app,retail,Germany,high,71.57,0.9999268,0.6282615307023632,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0251478,2025-01-02 19:09:19,CUST-02682,0.77,atm,retail,Belgium,high,71.54,0.9999496,0.6399460717717596,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0096997,2025-01-01 18:20:37,CUST-05383,7.53,e_commerce,cash_withdrawal,Netherlands,high,71.48,0.9999888,0.4663177528531579,1,very high model fraud probability; Cross-border transaction on elevated merchant/device risk,1
TXN-0141260,2025-01-01 23:23:24,CUST-07751,0.0,e_commerce,cash_withdrawal,France,high,71.46,0.9999933,0.6980765329356328,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0087354,2025-01-01 17:07:26,CUST-06197,19.04,e_commerce,digital_goods,France,high,71.44,0.99978334,0.3720925385294402,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0073860,2025-01-01 15:21:51,CUST-03725,0.83,e_commerce,digital_goods,Poland,high,71.44,0.9999925,0.6311790975816046,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0018774,2025-01-01 08:15:53,CUST-07750,0.68,mobile_app,electronics,Romania,high,71.32,0.99998116,0.6349486863054755,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0251890,2025-01-02 19:12:28,CUST-07649,7.06,e_commerce,digital_goods,Italy,high,71.26,0.9501609,0.4732624538029886,2,very high model fraud probability; Cross-border transaction on elevated merchant/device risk; Customer has prior chargeback history,1
TXN-0237426,2025-01-02 17:27:16,CUST-06716,1.0,e_commerce,retail,Belgium,high,71.24,0.9983229,0.4911156500107963,2,very high model fraud probability; Cross-border transaction on elevated merchant/device risk; Customer has prior chargeback history,1
TXN-0229727,2025-01-02 16:33:46,CUST-11601,2.22,e_commerce,digital_goods,Turkey,high,71.21,0.98745096,0.4678968478414091,2,very high model fraud probability; Cross-border transaction on elevated merchant/device risk; Customer has prior chargeback history,1
TXN-0042675,2025-01-01 11:26:34,CUST-05633,1.52,mobile_app,digital_goods,France,high,71.2,0.999907,0.7099342505754016,0,very high model fraud probability,1
TXN-0006610,2025-01-01 02:14:50,CUST-03072,1.0,e_commerce,travel,Portugal,high,71.14,0.99995184,0.606859854408901,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0150655,2025-01-02 02:03:54,CUST-05264,0.01,card_present,retail,Romania,high,71.13,0.9999511,0.8053420296284872,0,very high model fraud probability; unusual anomaly pattern,1
TXN-0026803,2025-01-01 09:30:56,CUST-03650,19.02,e_commerce,digital_goods,France,high,71.07,0.99994385,0.3535376803971837,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0215954,2025-01-02 14:58:13,CUST-09365,0.77,mobile_app,grocery,Netherlands,high,71.04,0.99923074,0.6169669540773047,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0280145,2025-01-02 23:02:27,CUST-03367,0.76,atm,digital_goods,Belgium,high,71.0,0.9998197,0.6140368474924331,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0243700,2025-01-02 18:13:56,CUST-11115,1.0,mobile_app,bill_pay,France,high,70.96,0.99994993,0.5980693830695256,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0018467,2025-01-01 08:12:06,CUST-08945,0.68,e_commerce,bill_pay,UAE,high,70.96,0.9997757,0.6174816137595432,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0006340,2025-01-01 02:05:51,CUST-07914,1.0,atm,digital_goods,Belgium,high,70.94,0.9999051,0.5969416161134374,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0241254,2025-01-02 17:55:49,CUST-05856,9.29,mobile_app,digital_goods,Netherlands,high,70.9,0.999666,0.41770517909808186,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0183107,2025-01-02 10:54:18,CUST-09926,0.0,mobile_app,bill_pay,Italy,high,70.68,0.99951303,0.6602996389009869,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0154287,2025-01-02 04:04:11,CUST-11417,0.92,e_commerce,grocery,France,high,70.62,0.99868315,0.5887470185776467,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0141258,2025-01-01 23:23:24,CUST-11386,0.0,e_commerce,digital_goods,France,high,70.6,0.999977,0.6551337399231723,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0229714,2025-01-02 16:33:42,CUST-08614,1.18,mobile_app,bill_pay,Spain,high,70.52,0.999964,0.5667318953854401,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0042008,2025-01-01 11:21:58,CUST-05058,0.76,mobile_app,electronics,Belgium,high,70.5,0.9999906,0.5884531356645573,1,very high model fraud probability; Cross-border transaction on elevated merchant/device risk,1
TXN-0144106,2025-01-01 23:51:04,CUST-11931,1.0,e_commerce,travel,Belgium,high,70.45,0.9999852,0.6970955233889198,0,very high model fraud probability,1
TXN-0203327,2025-01-02 13:26:06,CUST-04269,1.0,e_commerce,travel,France,high,70.44,0.9999931,0.57170360980419,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0069500,2025-01-01 14:50:51,CUST-01407,8.0,e_commerce,travel,France,high,70.43,0.9999455,0.4080991591734993,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0123302,2025-01-01 21:21:16,CUST-03924,1.0,mobile_app,electronics,Germany,high,70.39,0.9997286,0.4448678335862889,2,very high model fraud probability; Cross-border transaction on elevated merchant/device risk; Customer has prior chargeback history,1
TXN-0006330,2025-01-01 02:05:19,CUST-08529,1.0,e_commerce,bill_pay,Romania,high,70.17,0.99969506,0.6842100735531407,0,very high model fraud probability,1
TXN-0255557,2025-01-02 19:41:24,CUST-07457,0.77,mobile_app,digital_goods,Poland,high,70.14,0.9998006,0.5707760192826656,1,very high model fraud probability; Cross-border transaction on elevated merchant/device risk,1
TXN-0119716,2025-01-01 20:59:16,CUST-09023,29.95,e_commerce,travel,France,high,70.11,0.9984326,0.262234119813433,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0263272,2025-01-02 20:41:10,CUST-07493,0.77,e_commerce,electronics,Germany,high,70.1,0.99997866,0.568005739394515,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0230077,2025-01-02 16:36:19,CUST-00949,0.77,atm,electronics,Netherlands,high,70.07,0.99995804,0.5664011142951876,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0096341,2025-01-01 18:15:28,CUST-01867,98.01,e_commerce,digital_goods,Italy,high,70.05,0.99793684,0.13405998626923035,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0252777,2025-01-02 19:19:25,CUST-09807,0.77,card_present,retail,France,high,70.02,0.9999721,0.5640726815672402,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0042757,2025-01-01 11:27:13,CUST-08824,0.0,card_present,digital_goods,Italy,high,69.98,0.9999858,0.7491616565652282,0,very high model fraud probability,1
TXN-0143189,2025-01-01 23:39:41,CUST-10586,2.0,mobile_app,cash_withdrawal,Italy,high,69.97,0.9999554,0.504132692538333,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0154720,2025-01-02 04:31:11,CUST-11035,0.0,mobile_app,digital_goods,Portugal,high,69.95,0.9999814,0.7474415283368332,0,very high model fraud probability,1
TXN-0057249,2025-01-01 13:17:06,CUST-11023,7.58,e_commerce,electronics,France,high,69.86,0.999159,0.26185373363338904,2,very high model fraud probability; Cross-border transaction on elevated merchant/device risk; Customer has prior chargeback history,1
TXN-0226878,2025-01-02 16:13:59,CUST-05283,0.0,e_commerce,electronics,Poland,high,69.85,0.9999639,0.6174594975599175,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0262829,2025-01-02 20:37:45,CUST-08318,0.77,e_commerce,electronics,Italy,high,69.82,0.99998975,0.5542218284646948,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0010484,2025-01-01 04:46:27,CUST-10079,3.79,mobile_app,travel,Poland,high,69.78,0.99918634,0.32107043990229434,2,very high model fraud probability; Customer has prior chargeback history; Night-time digital purchase with elevated device risk,1
TXN-0181969,2025-01-02 10:46:40,CUST-10949,40.0,e_commerce,travel,Italy,high,69.72,0.99913484,0.33528459231512237,0,very high model fraud probability,1
TXN-0223618,2025-01-02 15:50:56,CUST-11465,1.0,e_commerce,digital_goods,Spain,high,69.67,0.9999865,0.6581488228579266,0,very high model fraud probability,1
TXN-0147606,2025-01-02 00:38:57,CUST-02948,9.21,e_commerce,cash_withdrawal,Romania,high,69.6,0.9992712,0.3545887560999101,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0045732,2025-01-01 11:47:54,CUST-03552,1.0,mobile_app,electronics,Poland,high,69.55,0.9999509,0.5271768717044396,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0023309,2025-01-01 09:04:46,CUST-02045,0.0,mobile_app,digital_goods,Portugal,high,69.54,0.9999304,0.602108269530616,1,very high model fraud probability; Cross-border transaction on elevated merchant/device risk,1
TXN-0246238,2025-01-02 18:31:32,CUST-02804,377.0,mobile_app,electronics,Turkey,high,69.52,0.82893324,0.42696220450007044,1,Large amount versus customer baseline,0
TXN-0106999,2025-01-01 19:30:29,CUST-08621,3.79,e_commerce,grocery,Germany,high,69.46,0.9998666,0.4282203954220515,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0274476,2025-01-02 22:07:08,CUST-11165,39.9,atm,retail,Germany,high,69.31,0.9783286,0.37198970888886457,0,very high model fraud probability,1
TXN-0135721,2025-01-01 22:36:12,CUST-05618,7.57,atm,cash_withdrawal,Turkey,high,69.31,0.99974746,0.48314468873704536,0,very high model fraud probability,1
TXN-0234705,2025-01-02 17:07:54,CUST-06274,0.0,e_commerce,travel,Spain,high,69.3,0.999683,0.5908789331600903,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0234576,2025-01-02 17:07:08,CUST-03643,0.0,mobile_app,travel,Germany,high,69.15,0.99994624,0.5826435980806176,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0045205,2025-01-01 11:44:07,CUST-09867,1.0,mobile_app,electronics,Singapore,high,69.09,0.99996245,0.5045797788651527,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0068524,2025-01-01 14:43:51,CUST-05214,0.76,mobile_app,cash_withdrawal,Netherlands,high,69.07,0.99999416,0.5171751803493815,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0010499,2025-01-01 04:47:10,CUST-02134,3.93,e_commerce,electronics,Italy,high,69.06,0.9977125,0.28611986528175704,2,very high model fraud probability; Customer has prior chargeback history; Night-time digital purchase with elevated device risk,1
TXN-0248297,2025-01-02 18:44:35,CUST-03103,0.0,e_commerce,electronics,Netherlands,high,69.05,0.9996511,0.5784825074331001,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0191268,2025-01-02 11:53:06,CUST-03025,7.18,card_present,digital_goods,Portugal,high,69.01,0.9984975,0.3515261857721121,1,very high model fraud probability; Cross-border transaction on elevated merchant/device risk,1
TXN-0083418,2025-01-01 16:37:20,CUST-05842,5.91,e_commerce,retail,Spain,high,69.0,0.99962187,0.49130012793270844,0,very high model fraud probability,1
